KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T000847001,T000847002,T000847003,T000847004,T000847005,T000847006,T000847007,T000847008,T000847009,T000847010,T000847011,T000847012,T000847013,T000847014,T000847015,T000847016,T000847017,T000847018,T000847019,T000847020,T000847021,T000847022,T000847023,T000847024,T000847025,T000847026,T000847027,T000847028,T000847029,T000847030,T000847031,T000847032,T000847033,T000847034,T000847035,T000847036,T000847037,T000847038,T000847039,T000847040,T000847041
482976762,1,,482976764,425,193,232,82,35,47,353,163,190,218,102,116,333,155,178,135,61,74,60,26,34,2,2,0,164,162,37,55,34,25,11,3,1,129,113,16,20,86,0,25,26
482976763,0,,,526,242,284,64,32,32,455,205,250,254,117,137,438,199,239,201,88,113,43,16,27,0,0,0,207,207,37,89,36,28,13,2,2,167,150,17,16,133,1,27,52
482976764,2,482976762,,10,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
482976771,0,,,474,232,242,27,16,11,437,207,230,226,114,112,428,201,227,211,93,118,93,37,56,1,1,0,218,218,71,83,37,18,5,1,3,145,128,17,4,147,0,46,40
482976772,0,,,12,4,8,0,0,0,12,4,8,6,2,4,12,4,8,6,2,4,3,1,2,0,0,0,4,4,1,1,1,0,0,1,0,3,2,1,0,3,0,0,1
482976773,0,,,15,6,9,0,0,0,15,6,9,11,4,7,14,6,8,4,2,2,2,1,1,0,0,0,5,5,0,1,3,1,0,0,0,4,3,1,0,2,0,0,1
482976782,0,,,58,27,31,3,3,0,55,24,31,23,12,11,55,24,31,32,12,20,24,9,15,0,0,0,28,28,9,13,3,1,2,0,0,19,16,3,1,22,0,7,8
482976784,0,,,12,7,5,0,0,0,12,7,5,7,5,2,12,7,5,5,2,3,2,1,1,0,0,0,5,5,0,3,2,0,0,0,0,5,5,0,0,3,0,0,2
482976803,0,,,174,81,93,11,7,4,163,74,89,77,38,39,161,72,89,86,36,50,51,21,30,0,0,0,111,111,63,37,9,0,2,0,0,47,45,2,2,64,2,35,21
482976804,0,,,21,8,13,1,1,0,20,7,13,9,4,5,20,7,13,11,3,8,4,1,3,0,0,0,14,14,7,7,0,0,0,0,0,7,5,2,1,8,1,5,3
482976844,2,482976853,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
482976851,0,,,566,240,326,50,24,26,515,216,299,279,120,159,495,206,289,236,96,140,134,45,89,0,0,0,248,247,71,99,37,26,8,1,5,175,157,18,15,169,0,54,57
482976852,0,,,526,246,280,37,22,15,469,214,255,265,123,142,456,206,250,204,91,113,106,43,63,0,0,0,223,222,55,86,48,23,6,3,1,162,142,20,10,127,2,28,45
482976853,1,,482976844,188,89,99,17,8,9,173,81,92,109,55,54,163,76,87,64,26,38,36,13,23,0,0,0,73,73,19,27,10,9,6,1,2,54,45,9,3,45,3,10,15
482976854,0,,,519,253,266,47,19,28,458,226,232,315,161,154,437,214,223,143,65,78,49,18,31,0,0,0,210,210,38,87,46,28,10,0,1,169,153,16,15,96,2,15,35
482976861,0,,,36,17,19,2,1,1,34,16,18,16,10,6,32,15,17,18,6,12,14,3,11,0,0,0,7,4,0,0,1,2,0,1,0,4,4,0,1,3,0,0,0
482976862,0,,,553,284,269,3,3,0,550,281,269,129,80,49,550,281,269,421,201,220,288,111,177,0,0,0,13,11,2,6,2,1,0,0,0,9,8,1,1,7,0,0,5
482976864,0,,,367,148,219,19,10,9,348,138,210,156,85,71,340,135,205,192,53,139,138,24,114,0,0,0,127,121,36,54,18,10,3,0,0,85,81,4,3,64,6,12,24
482976901,0,,,77,39,38,5,2,3,72,37,35,28,15,13,72,37,35,44,22,22,30,12,18,0,0,0,42,41,30,7,1,3,0,0,0,11,10,1,2,22,2,15,5
482976902,1,,482976904,23,8,15,0,0,0,30,12,18,9,5,4,30,12,18,21,7,14,17,6,11,0,0,0,17,17,16,7,0,0,0,0,0,7,7,0,0,15,0,9,6
482976903,0,,,68,35,33,2,1,1,66,34,32,41,23,18,65,33,32,25,11,14,15,7,8,0,0,0,48,48,34,9,4,1,0,0,0,14,12,2,1,19,2,9,5
482976904,2,482976902,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,6,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
482976951,0,,,52,23,29,3,0,3,49,23,26,36,15,21,46,22,24,13,8,5,4,3,1,0,0,0,23,23,6,8,6,3,0,0,0,17,15,2,0,10,0,3,1
482976952,0,,,1884,880,1004,203,90,113,1668,783,885,1182,552,630,1581,739,842,486,231,255,174,72,102,3,0,3,700,699,96,278,159,118,38,7,3,599,543,56,50,312,3,47,114
482976953,0,,,74,34,40,14,4,10,60,30,30,48,25,23,59,29,30,12,5,7,1,0,1,0,0,0,27,27,2,12,5,7,1,0,0,25,24,1,4,8,1,0,2
482976954,0,,,859,397,462,99,49,50,754,344,410,519,238,281,727,332,395,235,106,129,94,31,63,0,0,0,315,312,46,123,77,37,21,6,2,262,235,27,29,133,0,22,46
482976961,0,,,586,262,324,71,39,32,514,222,292,365,165,200,493,212,281,149,57,92,84,21,63,0,0,0,191,186,22,73,47,30,10,4,0,164,150,14,15,73,0,12,25
482976962,0,,,882,428,454,59,39,20,823,389,434,526,270,256,778,360,418,297,119,178,126,37,89,1,1,0,216,208,51,85,43,16,9,3,1,157,136,21,12,136,7,31,43
482976963,0,,,1071,517,554,93,51,42,975,465,510,692,321,371,938,448,490,283,144,139,72,26,46,0,0,0,418,418,56,174,110,56,19,3,0,361,328,33,27,193,1,23,80
482976964,0,,,950,451,499,86,43,43,847,400,447,533,254,279,817,387,430,314,146,168,111,44,67,0,0,0,396,396,92,150,91,40,15,6,2,296,271,25,19,211,6,52,77
482976971,2,482976973,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
482976973,1,,482976971,167,74,93,20,13,7,153,64,89,96,40,56,141,60,81,57,24,33,26,11,15,0,0,0,67,67,20,25,11,5,6,2,1,50,44,6,4,39,1,13,13
482977801,0,,,49,23,26,2,2,0,47,21,26,17,8,9,46,20,26,30,13,17,14,4,10,0,0,0,24,24,6,12,5,1,0,0,0,18,17,1,0,20,0,4,8
482977803,0,,,200,86,114,21,9,12,179,77,102,96,48,48,171,75,96,83,29,54,49,15,34,0,0,0,90,90,33,33,9,6,7,1,1,57,46,11,1,63,0,26,17
482977901,0,,,27,13,14,4,3,1,23,10,13,15,8,7,19,7,12,8,2,6,4,0,4,0,0,0,7,7,1,1,2,0,1,1,1,6,2,4,0,6,0,1,1
482977913,0,,,63,31,32,3,0,3,60,31,29,28,14,14,58,30,28,32,17,15,19,9,10,0,0,0,24,24,3,11,4,4,2,0,0,21,16,5,0,20,0,3,8
482977914,0,,,70,40,30,9,6,3,61,34,27,31,18,13,58,33,25,30,16,14,15,6,9,0,0,0,27,27,6,10,5,3,1,2,0,21,16,5,1,19,0,4,5
