KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T000847001,T000847002,T000847003,T000847004,T000847005,T000847006,T000847007,T000847008,T000847009,T000847010,T000847011,T000847012,T000847013,T000847014,T000847015,T000847016,T000847017,T000847018,T000847019,T000847020,T000847021,T000847022,T000847023,T000847024,T000847025,T000847026,T000847027,T000847028,T000847029,T000847030,T000847031,T000847032,T000847033,T000847034,T000847035,T000847036,T000847037,T000847038,T000847039,T000847040,T000847041
513007692,0,,,345,160,185,43,20,23,302,140,162,189,92,97,291,134,157,113,48,65,34,16,18,0,0,0,132,132,19,57,29,16,7,3,1,113,96,17,16,78,0,14,27
513007694,0,,,90,43,47,10,5,5,80,38,42,51,26,25,79,38,41,29,12,17,15,6,9,0,0,0,31,31,6,8,7,6,3,0,1,25,19,6,3,18,0,3,5
513007713,2,513007812,,98,96,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513007722,0,,,14,7,7,2,2,0,12,5,7,4,3,1,12,5,7,8,2,6,2,0,2,0,0,0,5,5,1,2,1,0,0,1,0,4,2,2,1,5,0,1,0
513007723,0,,,131,58,73,21,10,11,106,47,59,74,32,42,98,45,53,32,15,17,14,5,9,0,0,0,55,55,16,16,11,10,2,0,0,38,33,5,7,21,3,7,7
513007724,0,,,207,121,86,19,12,7,186,108,78,128,83,45,168,96,72,58,25,33,24,10,14,0,0,0,107,107,61,16,14,11,3,1,1,45,34,11,6,37,36,8,13
513007731,1,,513007732,55,22,33,9,4,5,51,20,31,25,9,16,50,20,30,26,11,15,11,3,8,0,0,0,20,20,4,8,5,3,1,0,1,18,13,5,0,18,0,4,6
513007732,2,513007731,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513007763,0,,,19,8,11,4,1,3,15,7,8,5,2,3,15,7,8,10,5,5,5,2,3,0,0,0,7,7,2,3,1,0,0,0,1,5,3,2,1,6,0,2,2
513007791,0,,,31,13,18,4,1,3,27,12,15,17,8,9,26,11,15,10,4,6,6,3,3,0,0,0,7,7,0,1,1,3,0,1,1,7,2,5,1,6,0,0,1
513007792,0,,,44,23,21,5,3,2,39,20,19,18,10,8,39,20,19,21,10,11,9,3,6,0,0,0,15,15,1,8,1,2,2,1,0,14,10,4,0,13,0,1,6
513007812,1,,513007713,511,289,222,32,17,15,571,364,207,405,300,105,523,326,197,166,64,102,116,42,74,1,1,0,296,294,205,47,21,17,4,0,0,88,78,10,8,72,121,21,22
513007813,0,,,438,258,180,28,13,15,410,245,165,336,217,119,316,182,134,74,28,46,38,13,25,2,2,0,150,148,74,44,16,10,3,0,1,73,68,5,10,47,44,13,21
513007814,0,,,700,348,352,54,28,26,636,314,322,372,204,168,602,293,309,264,110,154,134,55,79,1,0,1,352,352,156,105,47,31,11,1,1,194,172,22,12,175,59,53,65
513007821,0,,,883,449,434,80,47,33,797,397,400,482,264,218,752,371,381,315,133,182,140,51,89,10,1,9,430,430,180,127,68,35,15,5,0,247,213,34,22,214,62,68,62
513007822,0,,,131,69,62,11,9,2,120,60,60,62,36,26,115,56,59,58,24,34,26,9,17,1,0,1,61,61,25,20,3,9,3,1,0,35,28,7,5,38,10,10,15
513007823,0,,,617,316,301,70,29,41,546,286,260,369,207,162,504,257,247,177,79,98,82,35,47,0,0,0,301,301,136,79,42,26,16,1,1,165,150,15,19,125,59,39,42
513007824,1,,513007833,80,35,45,3,2,1,79,34,45,43,20,23,76,33,43,36,14,22,20,6,14,0,0,0,32,32,8,9,10,4,2,0,0,25,17,8,1,26,0,7,8
513007833,2,513007824,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513007852,2,513007854,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513007854,1,,513007852,8,4,4,1,1,0,11,5,6,4,2,2,11,5,6,7,3,4,5,2,3,0,0,0,4,4,1,2,1,1,0,0,0,4,3,1,1,4,0,1,1
513007861,0,,,28,15,13,2,2,0,26,13,13,15,10,5,23,11,12,11,3,8,4,1,3,0,0,0,10,10,1,5,0,3,1,0,0,9,6,3,1,8,0,0,3
513007863,2,513007864,,3,0,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513007864,1,,513007863,21,7,14,2,0,2,22,7,15,11,5,6,22,7,15,11,2,9,7,0,7,0,0,0,8,8,6,1,1,2,1,0,0,5,1,4,0,10,0,5,0
513007891,0,,,33,17,16,0,0,0,33,17,16,20,10,10,32,16,16,13,7,6,8,5,3,0,0,0,12,12,1,3,7,0,1,0,0,11,8,3,0,8,0,1,3
513007892,0,,,21,12,9,0,0,0,21,12,9,8,6,2,21,12,9,13,6,7,5,3,2,0,0,0,8,8,0,4,3,1,0,0,0,8,8,0,0,7,0,0,2
513007911,0,,,67,36,31,8,4,4,59,32,27,35,19,16,57,30,27,24,13,11,10,5,5,0,0,0,24,24,4,9,5,2,3,0,1,20,17,3,1,16,0,3,7
513007912,0,,,167,88,79,6,3,3,159,83,76,90,54,36,156,81,75,69,29,40,34,12,22,0,0,0,79,79,26,31,11,10,0,1,0,53,44,9,3,46,9,9,19
513007913,0,,,52,22,30,6,3,3,46,19,27,22,8,14,46,19,27,24,11,13,14,5,9,0,0,0,17,17,2,5,6,2,1,0,1,15,9,6,2,14,0,2,4
513007914,0,,,33,18,15,2,2,0,31,16,15,16,8,8,31,16,15,15,8,7,8,4,4,0,0,0,13,13,4,3,2,3,1,0,0,9,6,3,1,9,0,3,0
513007921,0,,,143,71,72,22,12,10,121,59,62,88,46,42,115,55,60,33,13,20,16,7,9,1,1,0,71,71,31,18,14,6,2,0,0,40,36,4,13,22,9,10,6
513007922,0,,,34,16,18,3,2,1,31,14,17,22,9,13,30,14,16,9,5,4,2,1,1,0,0,0,15,15,3,6,5,1,0,0,0,12,10,2,1,7,0,2,1
513007924,0,,,54,25,29,12,6,6,42,19,23,31,13,18,39,19,20,11,6,5,7,4,3,0,0,0,16,16,2,4,3,4,1,1,1,14,10,4,4,7,0,1,3
513007931,0,,,115,50,65,8,4,4,107,46,61,48,19,29,104,45,59,59,27,32,31,13,18,0,0,0,49,49,8,29,3,6,2,1,0,41,35,6,3,38,0,6,19
513007932,0,,,22,12,10,7,5,2,15,7,8,10,5,5,15,7,8,5,2,3,3,1,2,0,0,0,7,7,0,4,0,1,2,0,0,7,6,1,2,4,0,0,1
513007933,0,,,32,15,17,1,1,0,31,14,17,14,7,7,30,13,17,17,7,10,8,3,5,0,0,0,15,15,3,9,2,0,1,0,0,12,10,2,1,11,0,2,6
513007934,0,,,36,13,23,0,0,0,36,13,23,13,4,9,36,13,23,23,9,14,10,3,7,0,0,0,17,17,6,4,6,1,0,0,0,11,8,3,0,15,0,5,4
513007952,0,,,8,4,4,0,0,0,8,4,4,4,2,2,8,4,4,4,2,2,2,1,1,0,0,0,4,4,1,2,1,0,0,0,0,3,3,0,0,3,0,0,1
513007961,0,,,40,18,22,2,1,1,38,17,21,22,10,12,37,17,20,16,7,9,9,3,6,0,0,0,14,14,2,4,4,2,2,0,0,12,6,6,1,11,0,2,2
513007962,1,,513007963,20,8,12,2,1,1,26,10,16,17,7,10,26,10,16,9,3,6,5,1,4,0,0,0,8,8,1,4,5,1,0,0,0,10,9,1,0,8,0,1,2
513007963,2,513007962,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513007964,0,,,15,6,9,5,2,3,10,4,6,7,4,3,10,4,6,3,0,3,3,0,3,0,0,0,6,6,3,0,2,0,0,1,0,3,2,1,1,3,0,2,0
513016094,0,,,74,37,37,7,6,1,66,31,35,36,17,19,63,29,34,30,14,16,10,6,4,0,0,0,33,33,11,13,5,2,1,0,1,22,18,4,1,22,0,4,6
513016124,2,513016222,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513016194,2,513016291,,5,1,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513016222,1,,513016124;513016231,81,40,41,14,9,5,76,38,38,48,30,18,76,38,38,28,8,20,20,4,16,0,0,0,26,26,12,4,6,7,1,2,1,21,10,11,6,22,2,5,1
513016231,2,513016222,,5,4,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513016291,1,,513016194;513016292;513016294,8,3,5,0,0,0,24,8,16,10,4,6,24,8,16,14,4,10,11,2,9,0,0,0,3,3,4,1,2,3,0,0,0,6,2,4,0,10,0,4,1
513016292,2,513016291,,9,4,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513016294,2,513016291,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513016393,2,513016491,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513016491,1,,513016393,5,2,3,0,0,0,10,4,6,2,1,1,10,4,6,8,3,5,4,1,3,0,0,0,2,2,1,3,1,0,0,0,0,4,3,1,0,5,0,1,2
513017002,0,,,20,10,10,1,0,1,19,10,9,6,3,3,17,9,8,13,7,6,7,4,3,0,0,0,9,9,3,5,0,0,0,0,1,6,5,1,0,9,0,3,5
513017003,0,,,390,182,208,18,13,5,370,168,202,171,89,82,358,162,196,199,79,120,101,33,68,0,0,0,179,179,58,73,22,16,5,4,1,119,93,26,1,140,0,41,36
513017004,0,,,164,66,98,3,2,1,161,64,97,43,19,24,161,64,97,118,45,73,77,21,56,2,1,1,45,43,10,19,12,0,2,0,0,33,31,2,1,33,0,9,10
513017011,0,,,42,19,23,0,0,0,42,19,23,17,9,8,40,18,22,25,10,15,10,5,5,0,0,0,19,19,6,7,3,2,1,0,0,13,11,2,0,15,0,5,4
513017012,1,,513017013;513017014,20,9,11,0,0,0,28,12,16,11,4,7,28,12,16,17,8,9,9,3,6,0,0,0,7,7,2,4,3,1,1,0,0,9,5,4,0,9,0,1,3
513017013,2,513017012,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017014,2,513017012,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017031,0,,,39,18,21,8,3,5,31,15,16,17,10,7,31,15,16,14,5,9,7,2,5,0,0,0,17,17,5,6,3,2,1,0,0,12,10,2,1,10,0,2,2
513017033,1,,513017034,31,16,15,3,3,0,30,14,16,19,6,13,29,14,15,11,8,3,7,5,2,0,0,0,13,13,3,7,1,2,1,0,0,11,9,2,0,9,0,2,2
513017034,2,513017033,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017061,2,513017062,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017062,1,,513017061,93,45,48,11,8,3,87,40,47,51,26,25,85,40,45,36,14,22,16,4,12,0,0,0,33,33,6,14,4,5,4,2,0,29,19,10,2,23,0,3,8
513017063,2,513017064,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017064,1,,513017063,64,34,30,4,3,1,62,32,30,31,15,16,59,30,29,31,17,14,14,7,7,4,2,2,24,24,1,13,7,2,2,0,0,24,21,3,0,19,0,1,9
513017073,0,,,21,7,14,3,0,3,18,7,11,11,4,7,17,7,10,7,3,4,5,3,2,0,0,0,5,5,1,1,0,1,1,0,1,4,2,2,1,4,0,1,1
513017101,2,513017102,,11,4,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017102,1,,513017101,49,27,22,10,5,5,50,26,24,39,20,19,48,25,23,11,6,5,5,2,3,1,0,1,18,18,6,6,4,3,2,0,1,16,14,2,1,7,2,1,2
513017112,2,513017114,,110,51,59,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017114,1,,513017112,186,85,101,9,6,3,287,130,157,51,28,23,287,130,157,236,102,134,149,47,102,6,3,3,29,27,6,14,3,4,1,0,1,23,17,6,2,25,0,4,10
513017123,1,,513017124,147,61,86,13,4,9,138,59,79,79,34,45,134,57,77,59,25,34,34,13,21,3,1,2,57,52,14,17,7,9,4,0,2,39,29,10,3,33,0,7,10
513017124,2,513017123,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017131,2,513017132,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017132,1,,513017131,49,20,29,4,1,3,47,20,27,29,13,16,43,19,24,18,7,11,11,4,7,0,0,0,15,15,1,4,4,5,2,0,0,14,8,6,1,11,0,0,2
513017161,2,513017162,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017162,1,,513017161,46,17,29,0,0,0,52,20,32,23,8,15,52,20,32,29,12,17,19,6,13,0,0,0,22,22,7,12,3,3,0,0,0,18,11,7,0,22,0,6,6
513017163,1,,513017261;513017262,39,18,21,0,0,0,47,23,24,30,15,15,46,23,23,17,8,9,9,4,5,0,0,0,13,13,3,3,5,3,1,1,0,13,6,7,0,12,0,2,1
513017164,0,,,30,10,20,1,0,1,29,10,19,18,6,12,29,10,19,11,4,7,7,2,5,0,0,0,11,11,3,3,1,2,2,0,0,7,3,4,1,9,0,2,2
513017171,2,513017172,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017172,1,,513017171,10,4,6,2,2,0,16,6,10,7,2,5,16,6,10,9,4,5,2,0,2,0,0,0,4,4,1,5,1,1,0,0,0,7,6,1,0,6,0,1,4
513017173,0,,,53,23,30,6,3,3,47,20,27,22,9,13,44,18,26,25,11,14,11,4,7,0,0,0,20,20,3,7,6,2,2,0,0,17,12,5,1,15,0,2,5
513017174,0,,,70,29,41,3,2,1,67,27,40,22,11,11,67,27,40,45,16,29,35,11,24,0,0,0,17,16,2,4,3,6,1,0,0,14,8,6,1,13,0,2,2
513017182,1,,513017183;513017184,6,1,5,0,0,0,31,10,21,15,5,10,28,9,19,16,5,11,11,3,8,0,0,0,4,4,6,5,3,0,0,1,0,9,8,1,0,12,0,5,2
513017183,2,513017182,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017184,2,513017182,,18,6,12,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,7,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017201,0,,,11,5,6,0,0,0,11,5,6,2,1,1,11,5,6,9,4,5,2,1,1,0,0,0,4,4,0,2,1,1,0,0,0,4,3,1,0,4,0,0,2
513017202,0,,,27,9,18,0,0,0,27,9,18,11,4,7,27,9,18,16,5,11,13,4,9,1,0,1,10,10,1,4,2,3,0,0,0,9,6,3,0,9,0,1,1
513017204,0,,,14,6,8,0,0,0,14,6,8,6,3,3,14,6,8,8,3,5,4,1,3,0,0,0,7,7,1,5,1,0,0,0,0,6,6,0,0,5,0,1,3
513017212,0,,,141,71,70,6,3,3,135,68,67,84,47,37,129,64,65,51,21,30,20,9,11,1,1,0,77,77,39,21,10,5,2,0,0,38,32,6,3,38,10,14,8
513017221,0,,,105,53,52,2,1,1,102,51,51,57,35,22,100,50,50,45,16,29,16,4,12,3,2,1,64,64,39,16,6,0,2,1,0,24,19,5,0,29,6,12,6
513017222,1,,513017224,14,6,8,0,0,0,23,8,15,12,3,9,22,8,14,11,5,6,6,2,4,0,0,0,6,6,2,5,1,2,0,0,0,8,6,2,0,8,0,2,3
513017223,0,,,110,43,67,8,3,5,102,40,62,53,24,29,98,39,59,49,16,33,21,5,16,0,0,0,49,49,16,16,10,3,4,0,0,33,28,5,2,32,3,7,8
513017224,2,513017222,,9,2,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017232,2,513017234,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017234,1,,513017232,35,14,21,2,1,1,40,17,23,15,7,8,40,17,23,25,10,15,14,7,7,0,0,0,13,13,3,6,4,1,1,1,0,13,9,4,0,15,0,3,6
513017243,2,513017341,,9,5,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017261,2,513017163,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017262,2,513017163,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017271,0,,,12,5,7,0,0,0,12,5,7,8,3,5,12,5,7,4,2,2,2,1,1,0,0,0,4,4,0,2,1,0,1,0,0,4,4,0,0,2,0,0,1
513017272,0,,,90,39,51,1,1,0,89,38,51,55,28,27,85,36,49,34,10,24,20,4,16,0,0,0,35,35,9,11,6,4,5,0,0,26,19,7,0,22,0,7,5
513017273,1,,513017363,15,7,8,0,0,0,16,7,9,5,4,1,16,7,9,11,3,8,8,2,6,0,0,0,7,7,3,4,0,0,1,0,0,5,4,1,0,8,0,3,3
513017274,0,,,17,7,10,0,0,0,17,7,10,7,3,4,17,7,10,10,4,6,10,4,6,0,0,0,8,8,4,1,1,2,0,0,0,4,1,3,0,8,0,4,1
513017281,1,,513017283,30,14,16,5,2,3,33,16,17,16,9,7,32,15,17,17,7,10,8,3,5,0,0,0,10,10,1,5,1,2,2,1,0,11,7,4,1,10,0,0,3
513017283,2,513017281,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017302,0,,,18,8,10,1,1,0,17,7,10,5,2,3,16,7,9,12,5,7,5,2,3,0,0,0,10,10,5,3,1,1,0,0,0,5,5,0,0,8,0,4,3
513017304,0,,,26,13,13,1,1,0,25,12,13,10,6,4,22,9,13,15,6,9,7,3,4,0,0,0,10,10,5,1,1,1,1,0,1,5,1,4,0,10,0,5,1
513017312,0,,,19,11,8,2,2,0,17,9,8,8,5,3,16,8,8,9,4,5,6,3,3,0,0,0,7,7,0,5,0,1,1,0,0,7,6,1,0,5,0,0,3
513017313,2,513017314,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017314,1,,513017313,61,25,36,5,3,2,59,24,35,27,13,14,56,22,34,32,11,21,13,4,9,1,1,0,21,21,3,11,3,3,1,1,1,20,12,8,2,20,0,2,6
513017321,0,,,181,88,93,20,12,8,161,76,85,91,43,48,159,76,83,70,33,37,32,15,17,5,0,5,73,73,19,27,13,7,5,0,2,53,43,10,4,43,2,8,12
513017322,0,,,38,20,18,6,3,3,32,17,15,9,4,5,32,17,15,23,13,10,8,4,4,0,0,0,16,16,4,8,1,1,1,1,0,12,11,1,2,15,0,4,7
513017323,0,,,65,34,31,2,1,1,63,33,30,35,21,14,63,33,30,28,12,16,11,5,6,0,0,0,28,26,4,15,5,2,0,0,0,20,18,2,0,17,2,1,7
513017324,0,,,540,246,294,48,21,27,492,225,267,258,116,142,473,213,260,234,109,125,97,45,52,2,0,2,244,244,71,104,38,13,15,1,2,173,157,16,14,152,5,35,65
513017331,0,,,146,71,75,8,4,4,138,67,71,85,38,47,132,64,68,53,29,24,18,6,12,0,0,0,61,61,12,29,7,11,1,1,0,49,44,5,1,39,0,7,17
513017332,2,513017334,,10,4,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017333,0,,,667,311,356,37,20,17,628,290,338,358,168,190,603,276,327,270,122,148,123,55,68,5,2,3,291,290,58,137,62,24,7,2,0,231,210,21,8,181,0,39,66
513017334,1,,513017332,13,5,8,1,0,1,22,9,13,13,6,7,20,8,12,9,3,6,5,1,4,0,0,0,5,5,1,2,3,1,1,0,0,7,3,4,0,7,0,1,1
513017341,1,,513017243,19,9,10,2,2,0,26,12,14,13,8,5,25,11,14,13,4,9,4,1,3,2,1,1,8,8,2,4,2,0,1,0,1,8,5,3,1,9,0,2,1
513017343,0,,,51,27,24,0,0,0,51,27,24,39,21,18,50,26,24,12,6,6,3,1,2,0,0,0,7,5,0,3,1,0,0,0,1,5,4,1,0,4,0,0,0
513017363,2,513017273,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017371,2,513017373,,13,6,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017372,0,,,56,22,34,2,2,0,54,20,34,30,10,20,51,20,31,24,10,14,12,5,7,0,0,0,22,22,3,11,3,3,2,0,0,19,13,6,0,16,0,3,7
513017373,1,,513017371;513017461,10,6,4,3,1,2,24,13,11,17,10,7,24,13,11,7,3,4,3,1,2,0,0,0,4,4,0,4,0,3,0,0,1,8,5,3,1,4,0,0,2
513017374,0,,,52,25,27,9,5,4,43,20,23,27,16,11,41,18,23,16,4,12,12,2,10,0,0,0,14,14,3,2,3,2,0,2,2,11,4,7,2,11,0,3,2
513017381,0,,,15,8,7,0,0,0,15,8,7,9,6,3,15,8,7,6,2,4,4,1,3,0,0,0,5,5,0,2,1,2,0,0,0,5,3,2,0,4,0,0,1
513017383,0,,,11,5,6,0,0,0,11,5,6,7,4,3,11,5,6,4,1,3,2,0,2,0,0,0,4,4,1,1,0,2,0,0,0,3,1,2,0,2,0,0,0
513017384,0,,,34,14,20,4,0,4,30,14,16,12,5,7,30,14,16,18,9,9,10,4,6,0,0,0,11,10,2,2,3,3,0,0,0,8,7,1,1,7,0,1,2
513017402,2,513017411,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017411,1,,513017402,17,8,9,0,0,0,25,11,14,9,3,6,25,11,14,16,8,8,6,2,4,0,0,0,9,9,3,6,2,1,0,0,0,9,7,2,0,10,0,2,5
513017413,0,,,13,6,7,1,0,1,12,6,6,3,2,1,12,6,6,9,4,5,4,2,2,0,0,0,6,6,1,3,2,0,0,0,0,5,3,2,0,5,0,1,2
513017421,2,513017422,,77,9,68,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017422,1,,513017421,429,203,226,51,20,31,455,192,263,260,127,133,431,182,249,195,65,130,118,31,87,1,0,1,169,168,34,63,34,32,7,0,0,136,127,9,8,75,0,19,35
513017424,0,,,99,45,54,13,7,6,86,38,48,46,23,23,81,38,43,40,15,25,16,4,12,0,0,0,36,36,6,11,11,4,2,2,0,30,23,7,2,24,0,4,6
513017431,0,,,105,45,60,11,4,7,94,41,53,41,18,23,90,39,51,53,23,30,20,7,13,0,0,0,43,43,5,25,6,4,2,1,0,37,33,4,3,33,0,5,18
513017433,0,,,326,138,188,24,11,13,302,127,175,158,73,85,294,122,172,144,54,90,93,31,62,0,0,0,114,112,26,39,17,17,6,6,1,84,63,21,5,79,0,20,24
513017434,0,,,37,20,17,8,5,3,29,15,14,19,10,9,27,14,13,10,5,5,4,2,2,0,0,0,12,12,1,4,1,5,1,0,0,11,10,1,2,6,0,1,4
513017441,0,,,164,76,88,4,2,2,160,74,86,75,39,36,160,74,86,85,35,50,30,10,20,2,0,2,11,8,1,4,2,0,1,0,0,7,6,1,1,5,0,1,2
513017443,0,,,114,56,58,7,3,4,107,53,54,61,32,29,105,51,54,46,21,25,17,7,10,0,0,0,40,40,6,13,10,6,4,0,1,34,24,10,1,27,0,4,7
513017452,2,513017542,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017454,2,513017542,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017461,2,513017373,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017471,2,513017472,,9,5,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017472,1,,513017471,31,18,13,1,0,1,39,23,16,24,14,10,37,23,14,15,9,6,8,4,4,0,0,0,9,9,0,4,4,1,2,1,0,11,5,6,0,8,0,0,1
513017474,0,,,33,13,20,0,0,0,33,13,20,16,7,9,31,13,18,17,6,11,12,3,9,0,0,0,11,11,0,3,6,1,1,0,0,11,6,5,0,10,0,0,2
513017481,1,,513017482,29,14,15,1,0,1,34,15,19,13,5,8,33,15,18,21,10,11,8,4,4,0,0,0,13,13,3,6,4,2,0,0,0,12,10,2,0,13,0,3,4
513017482,2,513017481,,6,1,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017483,0,,,30,15,15,0,0,0,30,15,15,17,9,8,30,15,15,13,6,7,6,3,3,0,0,0,10,10,0,4,4,1,0,1,0,10,7,3,0,7,0,0,2
513017484,0,,,26,12,14,3,2,1,23,10,13,13,7,6,23,10,13,10,3,7,7,2,5,0,0,0,7,7,1,0,1,3,2,0,0,6,1,5,1,6,0,1,0
513017502,2,513017504,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
